#п/п;Заказчик;URL;Наименование;URL;Способ_закупки;Единица_измерения;Кол-во;Цена_за_ед.;Плановая_сумма;Планируемый_срок_закупки;Статус
86436936;;https://goszakup.gov.kz/ru/registry/show_supplier/12242;Ложка;https://goszakup.gov.kz/ru/registry/show_plan/86436936/4717729;Электронный магазин;Штука;160;500.00;80 000.00;Апрель;Утвержден
86280737;КГКП «Областной центр психического здоровья» управления здравоохранения области Ұлытау;https://goszakup.gov.kz/ru/registry/show_supplier/584080;Подушка;https://goszakup.gov.kz/ru/registry/show_plan/86436933/4714681;Запрос ценовых предложений;Штука;2;17 000.00;34 000.00;Апрель;Заявка
86436925;;https://goszakup.gov.kz/ru/registry/show_supplier/15565;Тетрадь;https://goszakup.gov.kz/ru/registry/show_plan/86436925/4717790;Электронный магазин;Штука;10;800.00;8 000.00;Апрель;Утвержден
86280334;КГКП «Областной центр психического здоровья» управления здравоохранения области Ұлытау;https://goszakup.gov.kz/ru/registry/show_supplier/584080;Мешок;https://goszakup.gov.kz/ru/registry/show_plan/86436924/4714681;Запрос ценовых предложений;Штука;2;40 000.00;80 000.00;Апрель;Заявка
81785408;;https://goszakup.gov.kz/ru/registry/show_supplier/37423;Услуги по страхованию от несчастных случаев;https://goszakup.gov.kz/ru/registry/show_plan/86436922/4718032;Из одного источника путем прямого заключения договора;Одна услуга;1;276 660.00;276 660.00;Апрель;Утвержден
86425603;;https://goszakup.gov.kz/ru/registry/show_supplier/354948;Палатка;https://goszakup.gov.kz/ru/registry/show_plan/86436920/4718038;Запрос ценовых предложений;Штука;10;775 862.06;7 758 620.60;Апрель;Опубликован
86436919;;https://goszakup.gov.kz/ru/registry/show_supplier/12242;Ложка;https://goszakup.gov.kz/ru/registry/show_plan/86436919/4717729;Электронный магазин;Штука;100;500.00;50 000.00;Апрель;Утвержден
83986528;ГУ "Аппарат акима города Акколь";https://goszakup.gov.kz/ru/registry/show_supplier/34304;Работы по ремонту/благоустройству территории;https://goszakup.gov.kz/ru/registry/show_plan/86436918/4718031;Запрос ценовых предложений;Работа;1;5 275 862.07;5 275 862.07;Май;Утвержден
85264797;;https://goszakup.gov.kz/ru/registry/show_supplier/15565;Клей;https://goszakup.gov.kz/ru/registry/show_plan/86436910/4717790;Электронный магазин;Штука;20;500.00;10 000.00;Апрель;Утвержден
86266709;КГКП «Областной центр психического здоровья» управления здравоохранения области Ұлытау;https://goszakup.gov.kz/ru/registry/show_supplier/584080;Судно;https://goszakup.gov.kz/ru/registry/show_plan/86436909/4714681;Запрос ценовых предложений;Штука;5;7 000.00;35 000.00;Апрель;Заявка
86436905;ГУ "Управление архитектуры и градостроительства Алматинской области";https://goszakup.gov.kz/ru/registry/show_supplier/59405;Работы по проведению экспертиз/испытаний/тестирований;https://goszakup.gov.kz/ru/registry/show_plan/86436905/4716341;Из одного источника путем прямого заключения договора;Работа;1;2 713 790.00;2 713 790.00;Апрель;Утвержден
86265941;КГКП «Областной центр психического здоровья» управления здравоохранения области Ұлытау;https://goszakup.gov.kz/ru/registry/show_supplier/584080;Судно;https://goszakup.gov.kz/ru/registry/show_plan/86436898/4714681;Запрос ценовых предложений;Штука;3;6 000.00;18 000.00;Апрель;Заявка
85264771;;https://goszakup.gov.kz/ru/registry/show_supplier/15565;Скотч;https://goszakup.gov.kz/ru/registry/show_plan/86436891/4717790;Электронный магазин;Штука;10;600.00;6 000.00;Апрель;Утвержден
83528659;;https://goszakup.gov.kz/ru/registry/show_supplier/79294;Кастрюля;https://goszakup.gov.kz/ru/registry/show_plan/86436890/4717376;Запрос ценовых предложений;Штука;2;11 000.00;22 000.00;Апрель;Опубликован
86392323;ГУ "Аппарат акима города Акколь";https://goszakup.gov.kz/ru/registry/show_supplier/34304;Услуги по эксплуатации автомагистралей/автомобильных дорог/улиц/мощеных дорог;https://goszakup.gov.kz/ru/registry/show_plan/86436889/4718031;Из одного источника путем прямого заключения договора;Одна услуга;1;6 034 482.76;6 034 482.76;Апрель;Проект договора
86436876;;https://goszakup.gov.kz/ru/registry/show_supplier/12242;Бокал;https://goszakup.gov.kz/ru/registry/show_plan/86436876/4717729;Электронный магазин;Штука;100;700.00;70 000.00;Апрель;Утвержден
79998073;КГУ "Средняя общеобразовательная школа № 45" отдела образования города Семей управления образования области Абай;https://goszakup.gov.kz/ru/registry/show_supplier/571095;Средство моющее;https://goszakup.gov.kz/ru/registry/show_plan/86436873/4718036;Запрос ценовых предложений;Штука;400;332.00;132 800.00;Сентябрь;Проект договора
86436867;;https://goszakup.gov.kz/ru/registry/show_supplier/30796;Работы по разработке/корректировке нормативной/технической документации/технологических схем/паспортов/локальных смет;https://goszakup.gov.kz/ru/registry/show_plan/86436867/4717725;Запрос ценовых предложений;Работа;1;120 000.00;120 000.00;Апрель;Заявка
86265405;КГКП «Областной центр психического здоровья» управления здравоохранения области Ұлытау;https://goszakup.gov.kz/ru/registry/show_supplier/584080;Пеленка;https://goszakup.gov.kz/ru/registry/show_plan/86436866/4714681;Запрос ценовых предложений;Штука;200;3 000.00;600 000.00;Апрель;Заявка
86316463;;https://goszakup.gov.kz/ru/registry/show_supplier/34034;Бензин для двигателей с искровым зажиганием;https://goszakup.gov.kz/ru/registry/show_plan/86436864/4717819;Открытый конкурс;Литр (куб. дм.);3000;224.13;672 390.00;Апрель;Опубликован
